Energy (keV)  0 1 2 3 4 5 6 7 8 9 10  11  12  13  14
1173.00 1186.48 1172.50 1172.33 1169.16 1184.69 1184.90 1190.84 1193.82 1177.49 1186.56 1182.80 1171.40 1186.31 1179.30 1173.40
1332.00 1346.73 1333.98 1332.42 1327.90 1346.82 1348.18 1353.93 1356.07 1341.05 1349.41 1343.74 1330.49 1347.89 1337.52 1333.04
661.66  650.63  631.48  641.79  612.44  647.44  647.29  649.65  656.62  625.02  650.23  631.76  642.84  650.60  650.69  645.40
86.50 82.30 49.50 81.17 22.26 62.54 65.39 71.10 72.52 24.77 74.51 41.51 83.09 68.49 79.82 70.64
591.80  574.96  551.64  566.45  536.80  567.05  569.44  571.61  578.25  544.16  573.49  552.85  567.60  577.18  575.84  573.26
723.30  715.40  696.92  704.46  679.78  713.81  713.27  716.49  723.40  694.14  717.97  700.08  706.43  713.28  716.13  710.31
873.00  872.00  857.98  857.38  842.88  869.90  870.15  875.81  879.29  858.85  875.86  865.20  862.13  875.13  873.22  866.90
1274.50 1281.08 1268.88 1269.71 1261.88 1284.59 1277.99 1288.79 1294.28 1277.69 1296.14 1278.38 1265.87 1286.49 1280.43 1271.94
